short_name,age,nationality_name,overall,club_name,height_cm,weight_kg,player_positions,potential,fifa_version,pace,shooting,passing,dribbling,defending,physic,weak_foot,skill_moves,league_level,league_name,value_eur
L. Schaub,24,Austria,75,FC Köln,177,70,"CAM, RM",80,20.0,74.0,66.0,71.0,81.0,38.0,66.0,3,3,1.0,Bundesliga,9000000.0
L. Schaub,25,Austria,73,Luzern,177,70,"CAM, RM",77,21.0,57.0,65.0,71.0,80.0,38.0,66.0,3,3,1.0,Super League,4200000.0
L. Schaub,26,Austria,73,FC Köln,177,70,"CAM, RM, CM",76,22.0,58.0,67.0,72.0,77.0,42.0,67.0,3,3,1.0,Bundesliga,4000000.0
L. Schaub,27,Austria,73,Hannover 96,177,72,"CAM, RM, CM",74,23.0,59.0,67.0,72.0,77.0,41.0,67.0,3,3,2.0,2. Bundesliga,3500000.0
L. Schaub,28,Austria,72,Hannover 96,177,72,"CAM, CM",72,24.0,71.0,67.0,72.0,75.0,41.0,66.0,3,3,2.0,2. Bundesliga,2400000.0
L. Schøne,28,Denmark,76,Ajax,178,75,"RW, CM, LW",76,15.0,67.0,77.0,77.0,78.0,52.0,60.0,4,3,1.0,Eredivisie,6000000.0
L. Schøne,29,Denmark,76,Ajax,177,76,"RW, LW, CAM",76,16.0,64.0,75.0,79.0,78.0,48.0,58.0,3,3,1.0,Eredivisie,5000000.0
L. Schøne,30,Denmark,75,Ajax,176,75,"RW, CAM, LW",75,17.0,59.0,75.0,79.0,77.0,48.0,54.0,3,3,1.0,Eredivisie,3800000.0
L. Schøne,31,Denmark,77,Ajax,176,75,"CM, CDM",77,18.0,51.0,76.0,82.0,76.0,59.0,61.0,3,3,1.0,Eredivisie,7500000.0
L. Schøne,32,Denmark,76,Ajax,177,78,"CM, CDM",76,19.0,55.0,74.0,81.0,76.0,61.0,62.0,3,3,1.0,Eredivisie,6000000.0
L. Schøne,33,Denmark,77,Genoa,177,78,"CM, CDM",77,20.0,48.0,74.0,81.0,76.0,63.0,62.0,3,3,1.0,Serie A,5000000.0
L. Schøne,34,Denmark,75,Genoa,177,78,"CM, CDM",75,21.0,42.0,74.0,80.0,76.0,62.0,59.0,3,3,1.0,Serie A,2600000.0
L. Schøne,35,Denmark,74,NEC,178,78,"CM, CDM",74,22.0,37.0,74.0,79.0,75.0,62.0,58.0,3,3,1.0,Eredivisie,1700000.0
L. Schøne,36,Denmark,74,NEC,178,78,"CM, CDM",74,23.0,36.0,74.0,80.0,75.0,61.0,62.0,3,3,1.0,Eredivisie,1300000.0
L. Schøne,37,Denmark,73,NEC,178,78,"CM, CDM",73,24.0,36.0,74.0,79.0,74.0,61.0,60.0,3,3,1.0,Eredivisie,950000.0
L. Sercombe,24,England,61,Exeter City,178,70,"CM, RM, LM",66,15.0,76.0,54.0,61.0,62.0,51.0,71.0,3,2,4.0,League One,230000.0
L. Sercombe,25,England,63,Oxford United,178,70,"CM, RM",67,16.0,76.0,55.0,62.0,63.0,53.0,71.0,3,2,4.0,League One,425000.0
L. Sercombe,26,England,66,Oxford United,178,69,CM,69,17.0,76.0,65.0,64.0,65.0,55.0,71.0,3,2,3.0,League One,750000.0
L. Sercombe,27,England,66,Bristol Rovers,178,69,CM,67,18.0,75.0,65.0,64.0,65.0,55.0,72.0,3,2,3.0,League One,725000.0
L. Sercombe,28,England,67,Bristol Rovers,178,69,CM,67,19.0,72.0,65.0,65.0,66.0,55.0,73.0,3,3,3.0,League One,750000.0
L. Sercombe,29,England,65,Bristol Rovers,178,69,"LM, CM",65,20.0,64.0,63.0,64.0,66.0,53.0,69.0,3,3,3.0,League One,525000.0
L. Sercombe,30,England,64,Cheltenham Town,178,69,"CM, LM",64,21.0,61.0,61.0,63.0,65.0,54.0,64.0,3,3,4.0,League One,550000.0
L. Sercombe,31,England,65,Cheltenham Town,178,69,CM,65,22.0,65.0,61.0,64.0,65.0,55.0,65.0,3,3,3.0,League One,575000.0
L. Sercombe,32,England,65,Cheltenham Town,178,69,CM,65,23.0,54.0,61.0,65.0,65.0,56.0,66.0,4,3,3.0,League One,550000.0
L. Sercombe,33,England,65,Cheltenham Town,178,69,CM,65,24.0,53.0,60.0,64.0,65.0,56.0,66.0,4,3,3.0,League One,450000.0
L. Shaw,18,England,75,Manchester United,185,75,LB,86,15.0,82.0,39.0,68.0,76.0,75.0,73.0,2,2,1.0,Premier League,2100000.0
L. Shaw,19,England,78,Manchester United,185,75,LB,89,16.0,82.0,40.0,70.0,78.0,78.0,75.0,2,2,1.0,Premier League,11500000.0
L. Shaw,20,England,81,Manchester United,185,75,LB,89,17.0,86.0,51.0,71.0,78.0,79.0,79.0,2,2,1.0,Premier League,21500000.0
L. Shaw,21,England,79,Manchester United,185,75,LB,84,18.0,82.0,51.0,71.0,77.0,76.0,76.0,2,2,1.0,Premier League,14000000.0
L. Shaw,22,England,78,Manchester United,181,75,LB,83,19.0,83.0,52.0,71.0,78.0,76.0,72.0,2,3,1.0,Premier League,11500000.0
L. Shaw,23,England,81,Manchester United,181,75,LB,84,20.0,82.0,54.0,75.0,80.0,80.0,78.0,2,3,1.0,Premier League,20000000.0
L. Shaw,24,England,81,Manchester United,181,75,LB,83,21.0,78.0,53.0,74.0,78.0,80.0,78.0,2,3,1.0,Premier League,31000000.0
L. Shaw,19,England,52,Sheffield Wednesday,186,73,CM,71,21.0,66.0,39.0,51.0,51.0,45.0,55.0,3,2,2.0,Championship,210000.0
L. Shaw,25,England,84,Manchester United,181,75,LB,86,22.0,79.0,54.0,79.0,80.0,81.0,80.0,2,3,1.0,Premier League,48500000.0
L. Shaw,20,England,61,Celtic,188,73,"CDM, CM, CB",75,22.0,66.0,39.0,56.0,62.0,54.0,61.0,3,2,1.0,Premiership,750000.0
L. Shaw,26,England,80,Manchester United,181,75,LB,81,23.0,76.0,54.0,78.0,78.0,79.0,78.0,2,3,1.0,Premier League,22500000.0
L. Shaw,21,England,62,Morecambe,188,73,"CM, CDM",74,23.0,68.0,57.0,58.0,66.0,55.0,67.0,3,2,3.0,League Two,975000.0
L. Shaw,27,England,83,Manchester United,181,75,"LB, CB",83,24.0,76.0,57.0,82.0,79.0,81.0,78.0,2,3,1.0,Premier League,35000000.0
L. Shaw,22,England,66,Wigan Athletic,188,82,"CM, CDM",76,24.0,68.0,57.0,61.0,67.0,60.0,72.0,3,2,3.0,League One,1900000.0
L. Spinazzola,21,Italy,63,Atalanta,186,75,"LM, RM",72,15.0,78.0,62.0,58.0,68.0,30.0,63.0,4,3,1.0,Serie A,275000.0
L. Spinazzola,22,Italy,67,Perugia,186,75,LM,75,16.0,76.0,63.0,63.0,71.0,28.0,70.0,4,3,2.0,Serie B,1100000.0
L. Spinazzola,23,Italy,70,Atalanta,186,75,"LM, LB",78,17.0,77.0,63.0,65.0,73.0,63.0,72.0,4,3,1.0,Serie A,2000000.0
L. Spinazzola,24,Italy,76,Atalanta,186,75,"LM, LB",82,18.0,82.0,63.0,71.0,79.0,65.0,77.0,4,3,1.0,Serie A,10500000.0
L. Spinazzola,25,Italy,77,Juventus,186,75,"LM, LB",80,19.0,80.0,64.0,70.0,79.0,75.0,76.0,4,4,1.0,Serie A,11000000.0
L. Spinazzola,26,Italy,79,Roma,186,75,"LM, LB",80,20.0,81.0,64.0,74.0,80.0,76.0,73.0,4,3,1.0,Serie A,15000000.0
L. Spinazzola,27,Italy,78,,186,75,"LM, RB, LB",78,21.0,78.0,64.0,74.0,78.0,75.0,72.0,4,3,,,15000000.0
L. Spinazzola,28,Italy,83,Roma,186,75,"LWB, LB, LM",83,22.0,92.0,64.0,73.0,80.0,78.0,71.0,4,4,1.0,Serie A,33000000.0
L. Spinazzola,29,Italy,82,Roma,186,75,"LWB, LM",82,23.0,91.0,64.0,73.0,80.0,78.0,69.0,4,4,1.0,Serie A,27000000.0
L. Spinazzola,30,Italy,80,Roma,186,75,"LWB, LM",80,24.0,91.0,64.0,72.0,79.0,76.0,69.0,4,4,1.0,Serie A,18000000.0
L. Stindl,25,Germany,78,Hannover 96,180,78,"RM, CDM, CAM, CM",80,15.0,76.0,78.0,77.0,77.0,71.0,76.0,3,3,1.0,2. Bundesliga,8500000.0
L. Stindl,26,Germany,79,Borussia Mönchengladbach,180,78,"CAM, CM, RM",81,16.0,70.0,79.0,77.0,77.0,65.0,72.0,3,3,1.0,Bundesliga,12000000.0
L. Stindl,27,Germany,81,Borussia Mönchengladbach,181,80,"CF, CAM",81,17.0,71.0,82.0,78.0,80.0,65.0,74.0,4,3,1.0,Bundesliga,17000000.0
L. Stindl,28,Germany,82,Borussia Mönchengladbach,181,80,"CF, CAM",82,18.0,71.0,84.0,79.0,79.0,65.0,74.0,4,3,1.0,Bundesliga,23000000.0
L. Stindl,29,Germany,81,Borussia Mönchengladbach,181,80,CF,81,19.0,70.0,81.0,79.0,79.0,59.0,72.0,4,4,1.0,Bundesliga,18000000.0
L. Stindl,30,Germany,80,Borussia Mönchengladbach,181,80,CF,80,20.0,66.0,80.0,78.0,79.0,59.0,72.0,4,4,1.0,Bundesliga,14500000.0
L. Stindl,31,Germany,80,Borussia Mönchengladbach,181,80,"CAM, ST",80,21.0,59.0,82.0,78.0,79.0,59.0,72.0,4,4,1.0,Bundesliga,17500000.0
L. Stindl,32,Germany,82,Borussia Mönchengladbach,181,80,"CAM, ST",82,22.0,61.0,84.0,81.0,81.0,60.0,73.0,4,4,1.0,Bundesliga,24000000.0
L. Stindl,33,Germany,79,Borussia Mönchengladbach,181,80,CAM,79,23.0,55.0,79.0,79.0,79.0,60.0,74.0,4,4,1.0,Bundesliga,11000000.0
L. Stindl,34,Germany,78,Karlsruher SC,180,80,CAM,78,24.0,58.0,78.0,79.0,78.0,60.0,72.0,4,4,2.0,2. Bundesliga,6500000.0
L. Sutton,18,England,48,Scunthorpe United,180,74,CM,54,15.0,59.0,34.0,45.0,49.0,42.0,59.0,2,2,3.0,League Two,25000.0
L. Sutton,18,England,50,Scunthorpe United,180,74,CM,58,16.0,59.0,35.0,46.0,51.0,43.0,60.0,2,2,3.0,League Two,40000.0
L. Sutton,19,England,51,Scunthorpe United,180,74,CM,59,17.0,59.0,34.0,47.0,52.0,43.0,59.0,2,2,3.0,League Two,50000.0
L. Sutton,20,England,52,Scunthorpe United,180,74,"CM, RB",60,18.0,65.0,34.0,49.0,54.0,48.0,59.0,2,2,3.0,League Two,70000.0
L. Sutton,21,England,55,Scunthorpe United,180,72,"RB, CM",63,19.0,65.0,34.0,49.0,54.0,50.0,60.0,2,2,3.0,League Two,100000.0
L. Sutton,22,England,59,Scunthorpe United,180,74,"CM, RB",66,20.0,67.0,45.0,57.0,60.0,56.0,64.0,2,2,4.0,League Two,220000.0
L. Sutton,23,England,60,Bradford City,180,74,"CM, RB",67,21.0,66.0,45.0,58.0,61.0,59.0,65.0,2,2,4.0,League Two,500000.0
L. Sutton,24,England,63,Bradford City,180,74,"CDM, CM",68,22.0,77.0,45.0,57.0,63.0,59.0,70.0,2,2,4.0,League Two,675000.0
L. Sutton,25,England,62,Bradford City,180,74,"CDM, CM",64,23.0,80.0,45.0,56.0,62.0,59.0,73.0,2,2,4.0,League Two,450000.0
L. Sutton,26,England,62,Harrogate Town,180,74,"CDM, CM",62,24.0,78.0,45.0,56.0,61.0,59.0,70.0,2,2,4.0,League Two,375000.0
L. Suárez,27,Uruguay,89,FC Barcelona,181,81,"ST, CF",91,15.0,83.0,87.0,79.0,88.0,42.0,79.0,4,4,1.0,La Liga,49500000.0
L. Suárez,19,Argentina,60,Quilmes Atlético Club,182,80,LB,70,15.0,67.0,29.0,45.0,50.0,61.0,69.0,2,2,1.0,Liga Profesional,140000.0
L. Suárez,28,Uruguay,90,FC Barcelona,182,85,ST,90,16.0,83.0,88.0,79.0,87.0,42.0,79.0,4,4,1.0,La Liga,69000000.0
L. Suárez,19,Argentina,66,Villarreal,167,63,CAM,80,16.0,81.0,63.0,62.0,74.0,23.0,38.0,3,3,1.0,La Liga,1300000.0
L. Suárez,20,Argentina,63,Quilmes Atlético Club,184,80,LB,75,16.0,67.0,30.0,46.0,51.0,66.0,70.0,2,2,1.0,Liga Profesional,525000.0
L. Suárez,29,Uruguay,92,FC Barcelona,182,85,ST,92,17.0,82.0,90.0,79.0,87.0,42.0,79.0,4,4,1.0,La Liga,83000000.0
L. Suárez,20,Argentina,71,Villarreal,167,63,CAM,82,17.0,74.0,65.0,67.0,79.0,22.0,44.0,3,3,1.0,La Liga,2800000.0
L. Suárez,21,Argentina,64,Sarmiento,181,82,LB,76,17.0,67.0,30.0,46.0,52.0,66.0,69.0,2,2,1.0,Liga Profesional,675000.0
L. Suárez,30,Uruguay,92,FC Barcelona,182,86,ST,92,18.0,82.0,90.0,79.0,87.0,42.0,81.0,4,4,1.0,La Liga,97000000.0
L. Suárez,21,Argentina,70,Villarreal,167,63,"RM, LM",81,18.0,71.0,66.0,71.0,79.0,22.0,41.0,3,3,1.0,La Liga,3000000.0
L. Suárez,22,Argentina,64,Defensa y Justicia,181,82,LB,73,18.0,67.0,30.0,46.0,52.0,66.0,70.0,2,2,1.0,Liga Profesional,600000.0
L. Suárez,31,Uruguay,91,FC Barcelona,182,86,ST,91,19.0,80.0,90.0,79.0,88.0,52.0,85.0,4,3,1.0,La Liga,80000000.0
L. Suárez,22,Argentina,72,Villarreal,167,60,"RM, LM",80,19.0,68.0,70.0,73.0,78.0,23.0,36.0,3,4,1.0,La Liga,4600000.0
L. Suárez,20,Colombia,63,Gimnàstic de Tarragona,185,75,ST,72,19.0,60.0,65.0,46.0,59.0,24.0,49.0,3,2,2.0,La Liga 2,575000.0
L. Suárez,32,Uruguay,89,FC Barcelona,182,86,ST,89,20.0,73.0,89.0,80.0,84.0,51.0,84.0,4,3,1.0,La Liga,53000000.0
L. Suárez,23,Argentina,71,Villarreal,167,60,"RM, ST, CAM",79,20.0,65.0,68.0,73.0,76.0,23.0,35.0,3,4,1.0,La Liga,3500000.0
L. Suárez,21,Colombia,67,Real Zaragoza,185,74,"ST, LM",78,20.0,83.0,66.0,60.0,67.0,33.0,70.0,4,3,2.0,La Liga 2,1300000.0
L. Suárez,33,Uruguay,87,FC Barcelona,182,86,ST,87,21.0,70.0,90.0,82.0,83.0,51.0,83.0,4,3,1.0,La Liga,51000000.0
L. Suárez,22,Colombia,75,Watford,185,74,ST,86,21.0,86.0,78.0,62.0,72.0,40.0,80.0,4,3,2.0,Championship,12500000.0
L. Suárez,24,Argentina,73,América,167,60,"RM, ST",79,21.0,72.0,67.0,73.0,79.0,23.0,39.0,3,4,1.0,Liga MX,4800000.0
L. Suárez,34,Uruguay,88,Atlético Madrid,182,83,ST,88,22.0,72.0,90.0,82.0,84.0,47.0,83.0,4,3,1.0,La Liga,44500000.0
L. Suárez,23,Colombia,77,Granada,185,74,"ST, LM, CAM",86,22.0,86.0,78.0,65.0,74.0,40.0,79.0,4,3,1.0,La Liga,23500000.0
L. Suárez,26,Argentina,65,Arsenal de Sarandi,181,82,"LB, CB",68,22.0,66.0,30.0,47.0,52.0,65.0,72.0,2,2,1.0,Liga Profesional,850000.0
L. Suárez,35,Uruguay,84,Nacional,182,86,ST,84,23.0,70.0,86.0,78.0,78.0,46.0,81.0,4,3,1.0,Primera Division,18000000.0
L. Suárez,24,Colombia,76,Olympique de Marseille,185,74,"ST, LM, CAM",83,23.0,85.0,77.0,67.0,75.0,40.0,80.0,4,3,1.0,Ligue 1,15000000.0
L. Suárez,27,Argentina,66,Talleres Córdoba,181,82,"LB, CB",67,23.0,66.0,29.0,48.0,53.0,67.0,72.0,2,2,1.0,Liga Profesional,900000.0
L. Suárez,25,Colombia,75,Almería,185,74,"ST, LM",80,24.0,84.0,77.0,64.0,71.0,40.0,77.0,4,3,1.0,La Liga,8500000.0
L. Suárez,28,Argentina,69,Talleres Córdoba,184,81,"CB, LB",70,24.0,67.0,29.0,48.0,55.0,70.0,74.0,2,2,1.0,Liga Profesional,1300000.0
L. Sánchez,26,Mexico,64,Tiburones Rojos de Veracruz,175,70,"RWB, LM, RM",66,15.0,76.0,49.0,61.0,66.0,58.0,66.0,4,2,1.0,Liga MX,525000.0
L. Sánchez,28,Argentina,67,Unión Santa Fe,190,85,CB,67,16.0,37.0,34.0,37.0,42.0,71.0,73.0,3,2,1.0,Liga Profesional,575000.0
L. Sánchez,27,Mexico,64,Tiburones Rojos de Veracruz,173,81,RM,65,16.0,73.0,50.0,62.0,66.0,59.0,71.0,3,2,1.0,Liga MX,475000.0
L. Sánchez,29,Argentina,68,Unión Santa Fe,190,85,CB,68,17.0,37.0,34.0,37.0,42.0,71.0,73.0,3,2,1.0,Liga Profesional,650000.0
L. Sánchez,28,Mexico,65,Tiburones Rojos de Veracruz,176,74,"LB, LM",65,17.0,73.0,56.0,62.0,66.0,58.0,73.0,5,2,1.0,Liga MX,400000.0
L. Sánchez,30,Argentina,69,Unión Santa Fe,190,85,CB,69,18.0,38.0,34.0,37.0,42.0,71.0,74.0,3,2,1.0,Liga Profesional,775000.0
L. Sánchez,31,Argentina,69,Aldosivi,190,85,CB,69,19.0,33.0,34.0,37.0,41.0,71.0,73.0,3,2,1.0,Liga Profesional,700000.0
L. Sánchez,18,Colombia,54,América de Cali,175,76,CAM,74,20.0,66.0,40.0,56.0,51.0,33.0,63.0,3,2,1.0,Liga BetPlay,140000.0
L. Sánchez,19,Colombia,53,América de Cali,175,76,CAM,70,21.0,66.0,40.0,56.0,51.0,33.0,63.0,3,2,1.0,Liga BetPlay,240000.0
L. Sánchez,20,Colombia,63,América de Cali,175,76,"CAM, CM",76,22.0,66.0,57.0,58.0,65.0,33.0,63.0,3,3,1.0,Liga BetPlay,1200000.0
L. Sánchez,21,Mexico,58,Monterrey,182,73,"CB, LB",66,22.0,59.0,28.0,33.0,39.0,62.0,59.0,3,2,1.0,Liga MX,425000.0
L. Sánchez,28,Argentina,68,Argentinos Juniors,169,66,"RB, LB",68,23.0,76.0,56.0,62.0,70.0,65.0,70.0,3,2,1.0,Liga Profesional,1100000.0
L. Sánchez,21,Colombia,63,América de Cali,171,66,CM,72,23.0,67.0,61.0,59.0,69.0,43.0,64.0,3,3,1.0,Liga BetPlay,1100000.0
L. Sánchez,24,Bolivia,61,Oriente Petrolero,180,72,"CM, CDM",67,23.0,66.0,57.0,56.0,62.0,59.0,64.0,3,3,1.0,Liga De Futbol Prof,525000.0
L. Sánchez,29,Argentina,68,Argentinos Juniors,169,66,"LM, LWB, LB",68,24.0,76.0,56.0,62.0,70.0,65.0,70.0,3,3,1.0,Liga Profesional,1200000.0
L. Thompson,19,Wales,58,Swindon Town,180,75,"CM, CDM",66,15.0,72.0,49.0,57.0,60.0,53.0,67.0,3,2,3.0,League Two,110000.0
L. Thompson,20,Wales,64,Swindon Town,180,75,CM,72,16.0,69.0,52.0,62.0,65.0,59.0,72.0,3,2,3.0,League Two,625000.0
L. Thompson,21,Wales,66,Norwich City,180,75,CM,74,17.0,68.0,53.0,63.0,65.0,60.0,73.0,3,2,2.0,Championship,900000.0
L. Thompson,22,Wales,66,Norwich City,180,75,CM,74,18.0,66.0,50.0,63.0,65.0,60.0,73.0,3,2,2.0,Championship,925000.0
L. Thompson,23,Wales,65,Norwich City,180,75,CM,72,19.0,66.0,50.0,63.0,65.0,64.0,71.0,3,3,2.0,Championship,750000.0
L. Thompson,24,Wales,66,Shrewsbury Town,180,75,CM,73,20.0,64.0,50.0,63.0,65.0,65.0,70.0,3,3,3.0,League One,900000.0
L. Thompson,25,Wales,64,Milton Keynes Dons,180,75,CM,68,21.0,64.0,50.0,62.0,66.0,63.0,70.0,3,3,3.0,League Two,800000.0
L. Thompson,26,Wales,64,Portsmouth,180,75,CM,67,22.0,64.0,50.0,62.0,66.0,62.0,69.0,3,3,3.0,League One,750000.0
L. Thompson,21,Northern Ireland,60,Scunthorpe United,183,67,"LB, LM",70,22.0,76.0,36.0,46.0,57.0,57.0,57.0,3,2,4.0,League Two,525000.0
L. Thompson,19,England,57,Derby County,173,62,"CDM, CM",71,22.0,63.0,38.0,56.0,55.0,53.0,46.0,3,2,2.0,League One,375000.0
L. Thompson,27,Wales,65,Portsmouth,180,75,"CM, CDM",66,23.0,69.0,50.0,62.0,68.0,64.0,75.0,3,2,3.0,League One,825000.0
L. Thompson,20,England,63,Derby County,173,68,"CDM, CM",73,23.0,62.0,45.0,60.0,64.0,61.0,51.0,3,2,3.0,League One,1000000.0
L. Thompson,21,England,64,Derby County,173,68,"CDM, CM",69,24.0,62.0,46.0,61.0,64.0,61.0,53.0,3,2,3.0,League One,825000.0
L. Thompson,28,Wales,64,Stevenage,180,75,"CM, CDM",64,24.0,69.0,52.0,63.0,67.0,64.0,68.0,3,2,3.0,League One,575000.0
L. Tonelli,24,Italy,69,Empoli,183,78,CB,72,15.0,55.0,35.0,42.0,45.0,71.0,69.0,3,2,1.0,Serie A,900000.0
L. Tonelli,25,Italy,77,Empoli,183,78,CB,79,16.0,68.0,31.0,46.0,53.0,81.0,73.0,3,2,1.0,Serie A,7000000.0
L. Tonelli,26,Italy,79,Napoli,183,78,CB,81,17.0,76.0,31.0,44.0,59.0,82.0,77.0,3,2,1.0,Serie A,10000000.0
L. Tonelli,27,Italy,79,Napoli,183,78,CB,81,18.0,74.0,31.0,44.0,59.0,82.0,75.0,3,2,1.0,Serie A,12500000.0
L. Tonelli,28,Italy,77,Sampdoria,183,78,CB,79,19.0,70.0,31.0,44.0,59.0,79.0,73.0,3,2,1.0,Serie B,8500000.0
L. Tonelli,29,Italy,77,Napoli,183,78,CB,77,20.0,64.0,31.0,44.0,59.0,79.0,71.0,3,2,1.0,Serie A,7500000.0
L. Tonelli,30,Italy,74,Sampdoria,183,75,CB,74,21.0,59.0,31.0,44.0,59.0,78.0,67.0,3,2,1.0,Serie B,3500000.0
L. Tonelli,31,Italy,73,Empoli,183,75,CB,73,22.0,56.0,31.0,44.0,59.0,76.0,67.0,3,2,1.0,Serie A,2100000.0
L. Tonelli,32,Italy,72,Empoli,183,75,CB,72,23.0,54.0,31.0,43.0,58.0,75.0,66.0,3,2,1.0,Serie A,1500000.0
L. Tonelli,33,Italy,71,Empoli,183,75,CB,71,24.0,50.0,31.0,43.0,58.0,74.0,62.0,3,2,1.0,Serie A,900000.0
L. Venuti,19,Italy,53,Pescara,176,65,"RB, LB",72,15.0,69.0,34.0,42.0,51.0,53.0,50.0,2,2,2.0,Serie B,35000.0
L. Venuti,20,Italy,56,Brescia,176,66,"LB, RB",66,16.0,69.0,26.0,38.0,48.0,55.0,54.0,4,2,2.0,Serie B,140000.0
L. Venuti,21,Italy,65,Benevento,176,66,RB,73,17.0,79.0,26.0,46.0,60.0,61.0,60.0,4,2,2.0,Serie B,675000.0
L. Venuti,22,Italy,70,Benevento,176,66,RB,80,18.0,78.0,26.0,51.0,63.0,65.0,61.0,3,2,1.0,Serie B,2500000.0
L. Venuti,23,Italy,70,Lecce,176,66,RB,75,19.0,75.0,26.0,51.0,64.0,66.0,60.0,3,2,2.0,Serie A,2000000.0
L. Venuti,24,Italy,69,Fiorentina,176,66,"RB, LB",74,20.0,74.0,26.0,51.0,64.0,66.0,60.0,4,2,1.0,Serie A,1200000.0
L. Venuti,25,Italy,70,Fiorentina,176,66,"RB, LB",75,21.0,72.0,26.0,51.0,63.0,66.0,58.0,4,2,1.0,Serie A,2200000.0
L. Venuti,26,Italy,71,Fiorentina,176,66,"RWB, RB, LB",74,22.0,73.0,26.0,59.0,66.0,68.0,61.0,4,2,1.0,Serie A,2300000.0
L. Venuti,27,Italy,72,Fiorentina,176,66,RB,73,23.0,72.0,26.0,61.0,67.0,68.0,62.0,4,2,1.0,Serie A,2500000.0
L. Venuti,28,Italy,72,Lecce,176,66,RB,72,24.0,70.0,26.0,61.0,67.0,68.0,63.0,4,2,1.0,Serie A,2100000.0
L. Villalba,19,Argentina,60,Vélez Sarsfield,170,68,RM,71,15.0,65.0,50.0,58.0,63.0,49.0,50.0,2,3,1.0,Liga Profesional,170000.0
L. Villalba,19,Argentina,60,Independiente,177,68,"LB, LM",66,15.0,77.0,33.0,44.0,60.0,58.0,63.0,2,2,1.0,Liga Profesional,140000.0
L. Villalba,20,Argentina,64,Independiente,177,68,"LB, LM",71,16.0,77.0,34.0,60.0,58.0,60.0,66.0,2,2,1.0,Liga Profesional,525000.0
L. Villalba,21,Argentina,67,Atlético Tucumán,177,73,"LB, CM",72,17.0,78.0,45.0,64.0,62.0,61.0,65.0,2,2,1.0,Liga Profesional,825000.0
L. Villalba,22,Argentina,68,Huracán,177,73,"LB, CM",73,18.0,79.0,45.0,64.0,63.0,61.0,65.0,2,2,1.0,Liga Profesional,1000000.0
L. Villalba,23,Argentina,68,Aldosivi,177,73,"LB, CM",73,19.0,79.0,45.0,64.0,65.0,61.0,66.0,2,2,1.0,Liga Profesional,1000000.0
L. Villalba,24,Argentina,71,Aldosivi,177,73,LB,75,20.0,81.0,56.0,69.0,71.0,66.0,67.0,2,3,1.0,Liga Profesional,2700000.0
L. Villalba,24,Argentina,60,Central Cordoba SdE,170,68,LM,66,20.0,65.0,51.0,60.0,64.0,46.0,50.0,4,2,1.0,Liga Profesional,275000.0
L. Villalba,25,Argentina,72,Aldosivi,177,73,LB,75,21.0,80.0,56.0,69.0,71.0,66.0,67.0,2,3,1.0,Liga Profesional,2900000.0
L. Villalba,26,Argentina,72,Argentinos Juniors,180,75,"LB, CB",73,22.0,82.0,56.0,69.0,70.0,66.0,67.0,2,3,1.0,Liga Profesional,2500000.0
L. Villalba,26,Argentina,68,UTC Cajamarca,170,68,"LM, RM",69,22.0,65.0,65.0,68.0,69.0,46.0,51.0,4,4,1.0,Primera Division,1400000.0
L. Villalba,27,Argentina,73,Argentinos Juniors,177,73,"CB, LB, LWB",73,23.0,80.0,58.0,67.0,71.0,73.0,75.0,2,3,1.0,Liga Profesional,2800000.0
L. Villalba,28,Argentina,76,Argentinos Juniors,177,73,CB,76,24.0,82.0,58.0,70.0,73.0,77.0,75.0,2,3,1.0,Liga Profesional,6500000.0
L. Vilsvik,25,Norway,72,Strømsgodset,180,73,"RB, LB",75,15.0,81.0,65.0,69.0,70.0,68.0,73.0,5,3,1.0,Eliteserien,2400000.0
L. Vilsvik,26,Norway,73,Strømsgodset,180,73,"RB, LB",75,16.0,78.0,66.0,71.0,70.0,70.0,73.0,5,3,1.0,Eliteserien,2800000.0
L. Vilsvik,27,Norway,73,Strømsgodset,180,73,"RB, LB",74,17.0,78.0,66.0,70.0,69.0,69.0,73.0,5,3,1.0,Eliteserien,2600000.0
L. Vilsvik,28,Norway,72,Strømsgodset,180,73,"RB, LB",72,18.0,77.0,64.0,70.0,69.0,67.0,74.0,5,3,1.0,Eliteserien,2500000.0
L. Vilsvik,29,Norway,68,Strømsgodset,180,73,RB,68,19.0,76.0,60.0,64.0,64.0,63.0,73.0,5,2,1.0,Eliteserien,675000.0
L. Vilsvik,30,Norway,67,Strømsgodset,180,73,RB,67,20.0,75.0,60.0,64.0,64.0,62.0,72.0,4,2,1.0,Eliteserien,600000.0
L. Vilsvik,31,Norway,66,Strømsgodset,180,73,RB,66,21.0,71.0,58.0,61.0,63.0,61.0,70.0,4,3,1.0,Eliteserien,625000.0
L. Vilsvik,32,Norway,66,Strømsgodset,180,73,RB,66,22.0,68.0,58.0,62.0,64.0,61.0,70.0,4,3,1.0,Eliteserien,600000.0
L. Vilsvik,33,Norway,66,Strømsgodset,180,73,RB,66,23.0,67.0,59.0,63.0,65.0,62.0,70.0,4,3,1.0,Eliteserien,450000.0
L. Vilsvik,34,Norway,67,Strømsgodset,180,73,RWB,67,24.0,67.0,57.0,63.0,65.0,62.0,70.0,4,3,1.0,Eliteserien,375000.0
